ID,NOMBRE,APELLIDO,ACTIVO,COMPANY,MAIL,LATITUD,LONGITUD,FECHA_ENTREGA,ULTIMA_ENTREGA,CANTIDAD,MONTO
CHN-1991-450537,trescha,gjelaj,False,PeakShift,trescha.gjelaj@peakshift.com,72°58'21'' N,62°49'56'' W,2022/2/5,2021/3/1,56T,$51072
BRA-1968-580595,rhona,frenner,True,NewHorizon Tech,rhona.frenner@newhorizon_tech.com,39°32'32'' N,73°44'38'' W,2022/4/14,2022/11/26,65T,$43095
UGA-1977-315244,bell,lark,False,NextStep Tech,bell.lark@nextstep_tech.com,64°9'25'' S,165°55'50'' E,2022/1/25,2023/11/20,87T,$57246
TUR-1958-466259,meredith,courson,False,QuantumPath,meredith.courson@quantumpath.com,19°36'6'' N,139°15'54'' W,2023/7/22,2021/1/1,38T,$27626
VNM-1978-179196,leisha,meche,True,NextWave Tech,leisha.meche@nextwave_tech.com,2°41'56'' N,41°55'57'' E,2024/8/14,2024/4/12,75T,$49500
COL-1992-164402,tiphani,wallenbrock,True,FusionSphere,tiphani.wallenbrock@fusionsphere.com,73°8'48'' N,27°49'7'' W,2022/10/1,2024/10/1,68T,$63172
PHL-2011-614663,dorelia,stenslie,True,TechEdge Solutions,dorelia.stenslie@techedge_solutions.com,65°12'37'' N,149°22'52'' E,2022/7/16,2020/5/9,27T,$24705
DZA-1972-703134,leora,calligaro,True,BrightCraft,leora.calligaro@brightcraft.com,51°25'46'' S,110°25'15'' E,2021/10/23,2023/12/2,17T,$12529
GBR-2011-318403,marlee,caballero,False,ElevateTech,marlee.caballero@elevatetech.com,66°59'52'' S,30°23'58'' E,2022/11/7,2023/8/27,87T,$72819
POL-1957-625775,tansy,alterman,True,ElevateX,tansy.alterman@elevatex.com,4°42'33'' N,145°26'14'' W,2020/2/23,2021/6/18,28T,$17080
CHL-1998-187124,inge,boey,False,PureFusion Labs,inge.boey@purefusion_labs.com,78°37'20'' S,58°27'4'' W,2022/7/7,2021/6/23,22T,$19844
POL-1966-690919,mufinella,harkrider,True,EdgeWorks,mufinella.harkrider@edgeworks.com,61°31'10'' S,144°31'54'' E,2023/11/6,2020/1/24,74T,$53132
WSM-2018-415904,kellina,oxton,True,BrightFusion Labs,kellina.oxton@brightfusion_labs.com,29°1'36'' N,124°16'9'' E,2022/7/17,2024/11/23,49T,$28371
THA-1982-108469,berna,nauarro,True,PeakForge,berna.nauarro@peakforge.com,12°8'9'' S,107°42'4'' E,2021/3/6,2021/9/23,46T,$23276
NGA-1977-247871,lucine,viesca,True,FutureHarbor Labs,lucine.viesca@futureharbor_labs.com,21°46'28'' S,17°52'38'' W,2020/9/25,2023/8/1,32T,$25344
CHL-2008-391020,gale,knutson,True,BlueRise,gale.knutson@bluerise.com,81°42'27'' N,122°7'11'' E,2024/1/22,2021/6/1,18T,$11448
NGA-1984-533512,alexia,lauw,True,FusionLabs Solutions,alexia.lauw@fusionlabs_solutions.com,76°12'25'' N,18°50'16'' E,2020/1/20,2024/8/22,34T,$31926
KEN-1972-883894,lurline,mintos,True,ElevateTech,lurline.mintos@elevatetech.com,19°8'43'' S,6°29'41'' W,2021/10/27,2021/1/17,77T,$51051
GBR-1990-192923,mellie,colston,True,RapidFusion,mellie.colston@rapidfusion.com,23°33'37'' S,159°28'16'' E,2024/10/19,2023/4/25,90T,$73800
IND-1976-427012,retha,sollenberger,True,RedVision,retha.sollenberger@redvision.com,52°41'55'' N,99°25'17'' W,2020/12/20,2020/3/9,71T,$67805
MEX-1993-446369,blisse,shemper,True,RedFusion,blisse.shemper@redfusion.com,89°7'49'' N,108°31'48'' W,2022/1/21,2021/1/22,76T,$70452
TUR-2021-898691,amandy,gibbard,False,DigitalEdge,amandy.gibbard@digitaledge.com,57°25'37'' N,127°21'46'' W,2020/4/24,2020/8/27,41T,$37228
MAR-1952-137515,conchita,loewer,True,BrightPath Labs,conchita.loewer@brightpath_labs.com,15°34'0'' N,24°40'2'' W,2020/3/9,2020/7/18,97T,$57230
SWE-1968-319478,chrystal,hoople,False,SilverLine,chrystal.hoople@silverline.com,54°32'40'' S,129°42'49'' E,2021/6/22,2020/2/13,76T,$49400
DEU-2008-600295,angelina,tombrello,True,FutureHarbor,angelina.tombrello@futureharbor.com,31°23'53'' S,36°5'59'' W,2021/8/11,2021/2/25,16T,$13856
NGA-1956-514560,ranice,bouton,False,RapidFusion,ranice.bouton@rapidfusion.com,0°27'28'' S,91°48'51'' W,2020/5/7,2022/8/11,73T,$62780
JPN-1991-462627,phedra,noori,True,PureTech,phedra.noori@puretech.com,52°28'32'' S,138°16'15'' E,2020/1/27,2021/12/6,88T,$49720
ITA-2023-416837,selinda,sicilian,False,BrightCraft,selinda.sicilian@brightcraft.com,53°23'58'' N,147°16'59'' W,2021/10/4,2024/12/14,17T,$9367
BRA-1984-921881,gay,deavila,True,TruePath,gay.deavila@truepath.com,14°23'16'' N,153°53'11'' W,2021/11/13,2024/5/24,64T,$49024
COL-2008-736436,jocelin,huppert,True,SkyPeak,jocelin.huppert@skypeak.com,80°59'59'' S,35°55'36'' W,2022/3/23,2021/1/14,96T,$87552
ITA-2015-129470,elizabet,kessel,False,PrecisionEdge,elizabet.kessel@precisionedge.com,61°6'41'' N,100°1'0'' E,2023/2/23,2021/6/22,34T,$24480
AUS-2007-912269,michelle,faus,True,QuantumTech Labs,michelle.faus@quantumtech_labs.com,62°20'25'' S,138°6'18'' E,2020/6/17,2020/10/12,16T,$14848
ARG-1964-434295,genni,schrag,True,FusionSphere,genni.schrag@fusionsphere.com,33°25'37'' N,93°18'24'' E,2023/9/24,2020/8/26,92T,$83720
ARG-2003-488010,andy,lininger,False,TechForge,andy.lininger@techforge.com,17°4'25'' S,86°8'14'' E,2020/12/10,2024/6/7,32T,$20992
GHA-2001-131819,arda,huckabaa,False,SilverLine,arda.huckabaa@silverline.com,66°45'1'' N,42°56'14'' W,2021/11/1,2021/4/9,87T,$65076
CHE-1960-271144,christabel,vissering,True,DigitalPath,christabel.vissering@digitalpath.com,5°29'34'' N,80°0'49'' W,2020/5/3,2022/10/1,14T,$9436
NZL-1979-452454,holly,bryant,False,SwiftVision,holly.bryant@swiftvision.com,17°31'59'' N,144°39'49'' W,2021/7/8,2022/9/20,48T,$28416
SGP-2013-711641,krista,iller,True,TechStream Labs,krista.iller@techstream_labs.com,67°31'48'' N,95°35'26'' E,2023/7/25,2022/12/25,21T,$15120
THA-1971-141352,siobhan,lazurek,True,TrueFusion Labs,siobhan.lazurek@truefusion_labs.com,57°26'1'' N,121°53'41'' E,2024/9/12,2020/4/22,60T,$45360
ITA-1992-806169,darcy,silence,True,TrueFusion Labs,darcy.silence@truefusion_labs.com,43°0'21'' S,88°2'18'' W,2020/11/8,2022/1/16,33T,$17523
POL-1973-351385,bernelle,bursley,True,RedCraft,bernelle.bursley@redcraft.com,19°25'24'' S,131°51'2'' E,2021/4/13,2020/4/14,24T,$14880
EGY-2008-791734,eba,chacon,False,TechPath,eba.chacon@techpath.com,61°6'33'' N,139°47'34'' W,2020/6/1,2024/3/18,42T,$28140
TUN-1978-249031,zorah,mcgilton,True,VividPrime,zorah.mcgilton@vividprime.com,51°57'48'' N,118°33'1'' W,2020/11/19,2023/10/2,85T,$62560
USA-2002-597855,carole,lovas,False,AlphaStream,carole.lovas@alphastream.com,62°24'22'' N,166°2'50'' W,2020/9/14,2023/8/3,44T,$40700
EGY-1974-376758,marchelle,apicella,False,PeakFusion,marchelle.apicella@peakfusion.com,7°9'27'' N,78°19'20'' W,2024/10/22,2023/9/4,99T,$80685
CHL-2017-232285,jodie,wagner,False,CoreEdge,jodie.wagner@coreedge.com,69°40'21'' S,9°59'13'' E,2020/12/23,2021/12/3,16T,$8416
KEN-2022-396734,nissie,heirendt,True,BrightTech Labs,nissie.heirendt@brighttech_labs.com,88°50'51'' N,4°7'6'' W,2024/5/25,2022/4/13,47T,$40326
NZL-1983-507806,ellynn,frum,False,BrightPath Labs,ellynn.frum@brightpath_labs.com,30°23'6'' S,124°49'25'' E,2020/3/4,2024/3/11,76T,$68400
TUN-1958-876603,casandra,nirschl,True,NextStep Tech,casandra.nirschl@nextstep_tech.com,82°23'25'' N,112°26'16'' W,2022/9/27,2021/11/8,17T,$16524
AUS-2005-790377,susette,sarna,False,TechNext,susette.sarna@technext.com,77°32'0'' N,95°26'54'' E,2020/5/20,2022/9/5,11T,$8426
GBR-1983-878822,ronny,parlin,False,HorizonFlow,ronny.parlin@horizonflow.com,24°5'35'' N,163°33'8'' E,2024/6/2,2024/4/11,56T,$38864
SAU-1995-773600,linnell,delmedico,True,VividFusion Labs,linnell.delmedico@vividfusion_labs.com,53°16'11'' S,13°56'32'' E,2023/10/10,2020/4/1,90T,$74520
JPN-1987-364749,maureene,hazelrigg,True,ElevateX,maureene.hazelrigg@elevatex.com,25°40'3'' S,70°28'36'' E,2020/12/10,2023/6/11,46T,$44390
TUR-1977-219759,ashli,cihak,True,CoreTech Solutions,ashli.cihak@coretech_solutions.com,47°7'39'' N,143°10'30'' E,2023/7/22,2022/6/4,65T,$51740
CHN-1975-522250,calli,peacher,False,BluePeak Enterprises,calli.peacher@bluepeak_enterprises.com,68°1'59'' S,72°23'45'' E,2024/5/3,2022/4/13,57T,$34542
VEN-1954-832014,alexi,forss,True,DigitalWave,alexi.forss@digitalwave.com,85°48'34'' S,138°20'23'' W,2022/5/10,2023/3/21,78T,$50544
NZL-2011-527659,emili,urick,True,FuturePeak,emili.urick@futurepeak.com,70°4'37'' S,70°28'11'' W,2020/12/11,2020/2/13,66T,$47388
GHA-1992-874490,maryl,courtoy,False,BrightPath,maryl.courtoy@brightpath.com,78°11'5'' S,17°23'0'' E,2021/4/14,2020/3/19,99T,$96426
PER-1981-948481,susy,yoshikawa,False,FutureVision,susy.yoshikawa@futurevision.com,27°46'11'' S,99°39'0'' W,2023/4/27,2024/3/19,62T,$61876
COL-1975-495569,elena,rogel,True,NextGenX,elena.rogel@nextgenx.com,69°12'43'' N,40°32'18'' E,2020/2/19,2021/9/9,67T,$47503
COL-2009-156650,lidia,graffeo,True,SwiftEdge,lidia.graffeo@swiftedge.com,44°39'59'' N,129°56'35'' W,2022/6/12,2024/12/26,96T,$63936
USA-1980-120305,lucia,fraley,False,NextFusion,lucia.fraley@nextfusion.com,62°29'58'' N,34°46'10'' E,2023/8/20,2020/8/14,84T,$83244
UGA-1970-313904,mikaela,kunesh,False,BlueFusion,mikaela.kunesh@bluefusion.com,47°13'32'' S,138°15'38'' E,2022/4/24,2021/11/20,44T,$35156
NLD-1954-543905,katlin,domio,False,InnovativeTech Labs,katlin.domio@innovativetech_labs.com,59°43'16'' N,156°22'18'' E,2024/1/23,2022/1/25,83T,$79431
VNM-2002-835759,olivia,eacret,False,EdgePrime,olivia.eacret@edgeprime.com,81°54'37'' S,39°56'3'' E,2024/11/13,2024/8/8,46T,$30866
RUS-1970-816997,gabrila,lorentz,True,VisionaryCraft,gabrila.lorentz@visionarycraft.com,68°10'42'' N,108°0'28'' W,2023/5/10,2021/12/20,41T,$21976
EGY-1954-377140,cinnamon,delsol,True,PeakShift,cinnamon.delsol@peakshift.com,0°12'40'' N,2°58'19'' E,2021/1/18,2024/2/26,21T,$13608
MEX-2004-213833,leilah,schrayter,True,FutureHarbor,leilah.schrayter@futureharbor.com,35°14'56'' N,152°21'18'' E,2024/9/26,2022/5/14,62T,$45012
MEX-2001-869943,moselle,fernette,True,FutureTech Labs,moselle.fernette@futuretech_labs.com,0°31'37'' N,107°50'29'' W,2020/2/17,2022/7/26,50T,$30000
PHL-2007-153005,claudie,tamlin,False,InnovaX,claudie.tamlin@innovax.com,5°20'25'' N,131°16'58'' W,2021/10/25,2024/12/24,100T,$81800
DEU-1961-933589,melly,reimmer,False,Visionary Labs,melly.reimmer@visionary_labs.com,3°23'57'' N,107°7'41'' E,2022/1/18,2021/1/5,12T,$10872
RUS-1971-699227,quintana,lemmen,True,FusionLabs,quintana.lemmen@fusionlabs.com,57°13'58'' N,6°37'17'' W,2020/11/12,2023/12/14,20T,$18800
TUR-1969-210483,brigida,byrum,False,FusionTide,brigida.byrum@fusiontide.com,24°33'54'' N,3°29'13'' W,2023/8/6,2020/10/15,77T,$56749
TUR-2021-491530,evangelin,venere,False,RedCore,evangelin.venere@redcore.com,33°58'20'' N,68°8'49'' E,2022/7/11,2021/4/10,57T,$34770
GHA-2007-657320,rhonda,pettas,True,BlueShift Solutions,rhonda.pettas@blueshift_solutions.com,78°5'51'' S,154°57'58'' E,2021/10/16,2022/10/16,46T,$32016
ARG-1988-469324,blondie,paulin,True,BlueFusion,blondie.paulin@bluefusion.com,0°24'43'' N,15°25'4'' E,2023/6/10,2022/1/18,45T,$31995
EGY-2015-905124,nicki,prattella,True,VividHarbor,nicki.prattella@vividharbor.com,40°8'58'' N,117°28'43'' E,2021/1/10,2021/1/3,78T,$73632
PHL-1964-948596,anabella,phinney,True,BluePrime,anabella.phinney@blueprime.com,37°12'1'' N,113°52'57'' E,2023/3/14,2021/12/1,38T,$27626
ETH-1984-233569,clare,filion,True,Skyward Innovations,clare.filion@skyward_innovations.com,64°44'27'' S,75°44'28'' W,2022/1/10,2021/12/21,74T,$42106
FRA-2022-771189,malinde,kyner,False,FusionPath,malinde.kyner@fusionpath.com,14°12'45'' S,77°19'41'' W,2022/8/8,2020/3/12,93T,$70308
AUS-2011-141037,sharon,kephart,True,FusionPath,sharon.kephart@fusionpath.com,71°38'43'' S,40°56'55'' W,2024/11/6,2024/10/15,48T,$40896
SGP-1996-353636,corey,strech,True,TrueVision,corey.strech@truevision.com,29°15'2'' S,63°33'48'' E,2020/1/17,2022/5/20,82T,$56662
SAU-1998-687584,merralee,lacko,False,FusionCraft Labs,merralee.lacko@fusioncraft_labs.com,81°51'27'' S,67°17'12'' E,2021/1/24,2022/10/9,82T,$81180
DEU-1971-176648,silvia,huelskamp,True,QuantumLeap,silvia.huelskamp@quantumleap.com,55°12'38'' N,1°14'18'' E,2023/5/11,2024/1/13,73T,$54750
NGA-1978-908338,jany,inscho,False,PeakCraft,jany.inscho@peakcraft.com,67°28'24'' S,131°16'27'' W,2020/2/23,2021/10/2,99T,$68508
POL-2019-131977,edithe,eaton,True,EvolveLabs,edithe.eaton@evolvelabs.com,20°52'21'' N,36°12'58'' E,2021/5/7,2022/1/10,13T,$11960
DEU-2014-296996,davine,kingshott,True,PeakCraft,davine.kingshott@peakcraft.com,23°7'36'' N,131°4'46'' E,2023/9/27,2020/10/9,100T,$58800
CAN-2006-284326,elsbeth,appleman,True,BlueShift Solutions,elsbeth.appleman@blueshift_solutions.com,2°39'22'' S,57°45'52'' W,2020/8/21,2023/11/27,16T,$15952
DEU-2001-814167,darell,lummus,True,NovaPath,darell.lummus@novapath.com,56°34'51'' S,108°40'48'' W,2021/4/24,2024/4/8,19T,$13946
EGY-1965-822961,wally,kindell,False,RedEdge,wally.kindell@rededge.com,3°59'25'' N,53°46'42'' W,2023/9/11,2021/10/22,100T,$79900
NZL-2007-354467,thomasine,naegele,True,CrystalStream,thomasine.naegele@crystalstream.com,55°42'14'' N,109°52'15'' W,2020/12/16,2022/5/8,54T,$36882
ETH-2022-784432,trista,werremeyer,False,BrightCore Labs,trista.werremeyer@brightcore_labs.com,69°24'58'' S,100°39'28'' W,2020/12/10,2024/6/16,37T,$33818
RUS-1954-132063,cassaundra,zumbach,True,InnovativeTech Labs,cassaundra.zumbach@innovativetech_labs.com,1°41'12'' N,152°57'48'' W,2021/5/1,2021/9/13,78T,$39234
SWE-1969-483092,brianne,zechiel,True,NextVision Labs,brianne.zechiel@nextvision_labs.com,6°20'22'' N,6°14'43'' W,2024/12/5,2023/10/5,69T,$58650
JPN-2011-130683,marilin,lazos,False,ClearTech,marilin.lazos@cleartech.com,33°36'7'' N,92°20'12'' E,2021/3/9,2024/5/14,83T,$78020
UGA-2006-363873,natalie,kremers,False,DynamicRoots,natalie.kremers@dynamicroots.com,17°40'36'' S,119°28'27'' E,2023/1/5,2022/12/2,60T,$50880
SGP-1969-854532,leoine,hartung,True,NovaPath,leoine.hartung@novapath.com,22°56'57'' S,145°14'0'' E,2021/6/3,2020/5/11,87T,$64380
EGY-2008-261843,mamie,noftsger,False,FusionCore,mamie.noftsger@fusioncore.com,75°45'32'' S,22°38'53'' W,2022/4/16,2023/10/11,68T,$50796
BRA-1971-836294,henrieta,auchmoody,False,FusionTide Labs,henrieta.auchmoody@fusiontide_labs.com,30°31'36'' S,85°2'51'' E,2024/5/14,2020/6/17,93T,$85560
CHE-1977-366524,la verne,blau,True,PureFusion Labs,la verne.blau@purefusion_labs.com,1°10'8'' N,155°17'9'' W,2020/8/25,2020/1/1,10T,$5530
TUR-1972-459613,fanechka,merriott,False,Silverstone Solutions,fanechka.merriott@silverstone_solutions.com,81°50'19'' S,66°40'18'' E,2024/1/16,2023/3/20,82T,$62648
CHE-1972-725015,rosalind,manko,True,FuturusLabs,rosalind.manko@futuruslabs.com,57°19'33'' S,107°45'47'' W,2021/9/1,2021/11/22,75T,$68325
PNG-1968-309778,nolie,boan,True,PureTech Solutions,nolie.boan@puretech_solutions.com,60°14'53'' S,71°23'25'' W,2023/4/21,2022/4/1,29T,$23403
VEN-1976-949571,tybi,bhullar,True,PureTech Labs,tybi.bhullar@puretech_labs.com,15°56'8'' S,50°41'27'' E,2024/6/14,2022/1/14,28T,$27804
KEN-2011-286877,bobbette,binegar,True,NextTech Prime,bobbette.binegar@nexttech_prime.com,73°5'9'' S,105°50'59'' W,2020/11/27,2020/5/14,79T,$54273
KOR-2016-619806,hermine,ganoe,False,ClearRise,hermine.ganoe@clearrise.com,84°15'2'' S,13°4'20'' E,2022/7/3,2023/4/22,16T,$9968
PER-1987-652055,renee,poto,False,FusionCraft Labs,renee.poto@fusioncraft_labs.com,13°55'0'' S,140°19'29'' E,2024/6/21,2020/11/9,30T,$17190
KOR-2022-932585,tania,sekel,True,SwiftVision,tania.sekel@swiftvision.com,61°47'51'' S,60°1'4'' W,2021/9/20,2020/9/6,86T,$45752
ITA-2001-836547,corly,macareno,False,PeakFusion,corly.macareno@peakfusion.com,61°33'52'' S,31°20'25'' W,2022/12/18,2021/3/2,69T,$60306
CAN-1979-531080,valera,avino,True,CoreTech,valera.avino@coretech.com,11°58'26'' S,1°19'11'' E,2023/10/27,2022/3/10,97T,$81189
ETH-1956-730693,julina,lockrem,False,SparkTech,julina.lockrem@sparktech.com,83°46'26'' N,14°7'43'' W,2022/4/27,2022/5/18,53T,$30210
NZL-1959-444851,ardis,fadley,True,NextEra Labs,ardis.fadley@nextera_labs.com,80°8'5'' N,16°20'3'' W,2022/10/3,2024/2/23,96T,$87168
NGA-1962-466156,adrienne,mcritchie,True,InnovateWave,adrienne.mcritchie@innovatewave.com,20°22'44'' S,169°57'57'' E,2022/5/21,2022/9/8,98T,$83790
NLD-1996-537277,lina,rogens,False,ClearTech,lina.rogens@cleartech.com,12°6'47'' N,39°37'37'' E,2020/2/10,2024/9/11,97T,$83420
PNG-1963-803704,alta,twyman,False,ApexVision,alta.twyman@apexvision.com,3°19'19'' N,168°40'30'' W,2022/9/25,2021/6/10,84T,$57960
CHL-2015-308726,sonia,silkwood,True,ClearTech Labs,sonia.silkwood@cleartech_labs.com,12°29'11'' S,70°28'44'' W,2024/5/10,2024/8/6,33T,$23463
ETH-2012-890844,flossi,battis,True,BrightPath Labs,flossi.battis@brightpath_labs.com,57°20'42'' N,128°23'26'' W,2022/1/7,2023/2/1,84T,$77952
POL-1968-747166,guglielma,jarnutowski,True,CrystalStream,guglielma.jarnutowski@crystalstream.com,1°7'46'' N,53°3'41'' E,2022/5/18,2020/6/7,82T,$72242
SAU-1988-927830,marjie,bakken,True,TechStream,marjie.bakken@techstream.com,7°27'43'' N,34°51'35'' W,2024/11/18,2021/6/21,77T,$54670
SWE-1972-703748,moria,adragna,True,StreamWave,moria.adragna@streamwave.com,41°51'2'' S,56°14'26'' W,2024/7/2,2020/12/17,45T,$26730
WSM-1965-133844,effie,madariaga,False,ClearPath Systems,effie.madariaga@clearpath_systems.com,73°49'23'' N,127°38'32'' E,2021/7/15,2020/11/13,77T,$76769
SGP-1973-249488,zia,galan,True,QuantumDrive,zia.galan@quantumdrive.com,70°57'39'' N,0°9'18'' E,2023/6/22,2023/12/9,15T,$14775
RUS-1957-767085,susi,pattillo,True,BlueTech,susi.pattillo@bluetech.com,41°11'54'' N,102°11'36'' E,2022/4/19,2024/4/18,35T,$18620
DZA-2019-147603,filippa,lechlak,True,FusionEdge,filippa.lechlak@fusionedge.com,60°22'34'' S,34°10'35'' E,2023/9/5,2020/1/23,10T,$8340
CAN-2021-809079,lolly,maita,False,ElevateWorks,lolly.maita@elevateworks.com,17°35'34'' N,46°24'52'' W,2024/11/25,2020/3/19,58T,$29696
SWE-1960-144292,fania,haddox,True,BoldTech,fania.haddox@boldtech.com,69°36'46'' S,175°47'32'' W,2024/2/22,2022/11/24,25T,$18025
TUR-1996-472108,blakelee,levings,True,SkyCraft,blakelee.levings@skycraft.com,48°23'53'' N,67°23'32'' E,2020/4/5,2021/5/2,91T,$58331
ZAF-2023-615134,jaquenette,louden,False,VisionaryRise,jaquenette.louden@visionaryrise.com,37°49'24'' N,34°18'50'' W,2023/3/8,2023/10/23,32T,$25760
DZA-2011-869072,romona,demange,True,TechVision Labs,romona.demange@techvision_labs.com,64°24'1'' N,54°7'32'' W,2023/9/20,2023/11/11,70T,$51380
NLD-2009-542698,ranna,bulosan,True,TechFusion,ranna.bulosan@techfusion.com,18°52'45'' N,107°21'54'' E,2023/5/24,2022/4/26,96T,$64032
CAN-1998-610250,lilith,hungerford,False,PureFusion,lilith.hungerford@purefusion.com,88°11'18'' N,27°38'9'' E,2023/11/25,2021/6/6,26T,$24414
NZL-1990-962491,merlina,goede,False,AlphaLabs,merlina.goede@alphalabs.com,74°55'16'' N,53°1'17'' E,2024/10/7,2022/2/27,35T,$18235
SAU-1967-755620,kassandra,kinsolving,True,BoldShift,kassandra.kinsolving@boldshift.com,17°0'30'' N,163°24'14'' W,2020/9/8,2021/8/10,79T,$67466
FRA-2007-153588,chrystel,dragone,False,DynamicRoots,chrystel.dragone@dynamicroots.com,33°36'21'' S,31°31'0'' W,2022/4/24,2020/7/17,43T,$40162
CHL-2005-477253,arliene,garrett,True,Redwood Enterprises,arliene.garrett@redwood_enterprises.com,86°3'57'' S,157°11'41'' E,2021/8/10,2022/7/2,37T,$32745
NGA-1969-793296,lorne,garfinkle,True,EverRise Enterprises,lorne.garfinkle@everrise_enterprises.com,16°57'6'' S,93°4'52'' W,2020/7/20,2022/2/11,70T,$49910
CAN-1988-138037,beatriz,streck,True,InnovationForge,beatriz.streck@innovationforge.com,36°7'50'' S,17°3'26'' E,2024/9/3,2020/12/6,64T,$59840
ETH-1997-383386,roseline,magalski,True,FutureTech,roseline.magalski@futuretech.com,13°29'9'' N,173°31'53'' W,2024/8/18,2023/3/12,55T,$44220
KEN-2013-425205,nariko,dinunzio,True,EdgeLabs,nariko.dinunzio@edgelabs.com,46°0'1'' S,40°43'4'' E,2023/10/15,2023/2/22,38T,$20444
ITA-2001-893799,melony,mabra,True,CleverSpark,melony.mabra@cleverspark.com,8°0'33'' S,45°33'24'' W,2020/2/6,2024/9/13,64T,$47616
PHL-1987-716662,val,puri,True,EdgePrime,val.puri@edgeprime.com,23°17'35'' N,111°5'42'' E,2021/6/4,2024/7/23,73T,$53436
AUS-2018-164739,leticia,bogan,False,BrightCore Systems,leticia.bogan@brightcore_systems.com,0°57'19'' S,104°7'30'' W,2022/4/25,2020/8/13,59T,$37878
SWE-1989-695407,mildrid,suhoski,True,InnovateCraft,mildrid.suhoski@innovatecraft.com,46°53'8'' S,82°51'56'' W,2020/6/21,2023/6/3,32T,$23552
FRA-1959-502106,perl,kriebel,False,BlueStream Innovations,perl.kriebel@bluestream_innovations.com,8°40'4'' N,117°7'17'' E,2020/6/18,2023/2/25,77T,$75922
SWE-1987-635377,melloney,arntt,True,TechNova,melloney.arntt@technova.com,28°45'5'' S,13°19'6'' E,2023/11/13,2021/2/8,15T,$8925
TUN-1983-320255,jorry,hoar,True,Silverstone Solutions,jorry.hoar@silverstone_solutions.com,20°17'46'' S,138°4'27'' W,2020/4/17,2022/4/12,84T,$64848
PHL-1960-337813,margarethe,oppel,True,FusionCore,margarethe.oppel@fusioncore.com,81°8'53'' N,107°4'33'' E,2022/3/2,2023/1/27,89T,$58829
BRA-1972-783449,rozella,oliveres,False,FusionPoint,rozella.oliveres@fusionpoint.com,60°2'36'' S,116°38'37'' W,2022/12/24,2020/2/17,40T,$25400
PHL-2018-856559,garland,gundy,False,EvolvTech,garland.gundy@evolvtech.com,43°41'50'' N,8°43'18'' W,2023/11/5,2023/12/14,83T,$48057
PNG-1986-489968,candy,reitzes,True,VividPrime,candy.reitzes@vividprime.com,36°2'36'' S,79°26'58'' E,2023/10/6,2020/7/13,13T,$11024
GBR-1956-446309,glenna,strouth,True,FusionLabs,glenna.strouth@fusionlabs.com,0°50'47'' S,174°19'16'' E,2022/11/21,2020/2/12,63T,$61866
FRA-1989-965885,deonne,draudt,False,TechHarbor,deonne.draudt@techharbor.com,41°36'31'' N,58°21'49'' E,2024/5/2,2023/8/16,50T,$36650
ECU-2024-381904,karrie,duplantis,False,ClearEdge,karrie.duplantis@clearedge.com,7°31'43'' S,21°56'36'' W,2021/1/7,2020/7/11,61T,$47031
TUR-1982-266722,tandy,seamons,True,VividShift,tandy.seamons@vividshift.com,82°26'27'' S,7°54'19'' E,2022/1/11,2023/1/14,58T,$50286
FJI-1982-475232,cynthea,rozgonyi,True,SparkVision,cynthea.rozgonyi@sparkvision.com,88°35'44'' N,158°38'2'' E,2021/10/6,2024/7/17,64T,$49344
SAU-1999-366596,evangelina,willians,False,InnovativeTech Labs,evangelina.willians@innovativetech_labs.com,36°35'0'' N,121°52'0'' E,2020/7/14,2021/6/7,95T,$79610
ARG-1957-944632,emelita,blackler,True,TechStream,emelita.blackler@techstream.com,45°2'3'' S,42°12'11'' E,2020/4/21,2020/10/4,21T,$15435
MEX-1950-446335,suzette,keto,True,ElevateTech,suzette.keto@elevatetech.com,76°42'17'' N,134°46'32'' E,2020/11/5,2020/1/7,51T,$30855
USA-2020-425884,babbette,sidley,False,FusionLabs,babbette.sidley@fusionlabs.com,46°4'5'' N,151°56'46'' E,2022/1/23,2022/2/11,30T,$18750
CHE-2000-690176,lavena,jaskot,True,FusionEdge,lavena.jaskot@fusionedge.com,35°41'54'' S,29°10'1'' W,2020/3/18,2022/11/14,96T,$85344
PER-2013-763259,elladine,kipps,False,FusionCore Solutions,elladine.kipps@fusioncore_solutions.com,0°18'25'' N,54°13'17'' W,2023/9/14,2024/11/9,47T,$28153
THA-1951-794715,olivette,crasco,False,PureVision,olivette.crasco@purevision.com,55°59'12'' S,147°38'53'' E,2023/11/25,2021/7/6,72T,$39888
POL-2023-162496,linnie,cassell,True,SparkLabs,linnie.cassell@sparklabs.com,75°15'20'' S,95°0'53'' W,2023/10/1,2023/6/10,84T,$83832
VNM-2022-720040,lynelle,massengale,True,SkyStream,lynelle.massengale@skystream.com,59°26'58'' N,39°45'50'' W,2023/3/14,2024/4/4,26T,$22750
ECU-1966-949548,vivyan,mirarchi,True,TechNex,vivyan.mirarchi@technex.com,78°46'32'' N,43°54'2'' W,2023/6/22,2022/5/21,92T,$78844
PHL-2013-659418,catharine,likins,True,FusionCore,catharine.likins@fusioncore.com,78°23'12'' S,138°38'57'' E,2022/11/5,2021/6/5,30T,$29760
RUS-1990-426514,glen,skiffington,True,SwiftVision Labs,glen.skiffington@swiftvision_labs.com,78°1'22'' N,176°16'1'' E,2020/10/24,2022/6/21,97T,$82741
